
date;_sale_id;_product_id;category;quantity;unit_price;discount;country;payment_method
2024-09-17;c46f24ae-4ce3-4c37-9260-c10cae37c23d;915605234341;Clothing;2;39.99;0.1;Chile;Bank Transfer
2024-02-21;7ac9bad4-06a1-49f2-a66b-ec2127262e5a;795109145150;Food;7;24.99;0.0;Chile;Bitcoin
2024-07-16;cdf254d7-70a9-4971-8ad1-157b7f583260;435233717622;Electronics;2;799.99;0.15;Argentina;PayPal
2024-09-12;f3288329-0d64-429a-867f-3e571fe9b65c;520939192628;Food;3;1.99;0.0;Argentina;Cash
2024-08-21;cdeebacb-4565-4737-9912-718f3b3fdb75;559223179492;Toys;1;49.99;0.05;Chile;Debit Card
2024-01-11;0e2a43e5-c005-48ce-b16b-60107e5bba5f;204020483849;Toys;9;499.99;0.0;España;Bitcoin
2024-11-02;b3013742-f9c4-45a0-a96b-2ee393df95dc;203817638167;Electronics;10;2399.99;0.0;España;PayPal
2024-10-24;802c5712-b9e6-4d35-9211-1c4f0ca8497e;820863021573;Books;6;14.99;0.0;Chile;Bank Transfer
2024-06-05;1e18fe69-3317-480e-9ac6-5b5423f7c4a1;685344371348;Electronics;2;999.99;0.05;México;Credit Card
2024-07-15;95fc6416-cc89-4582-90ad-4226f4d4aa65;493072530801;Electronics;2;1199.99;0.05;Argentina;Debit Card
2024-08-17;0a7775ea-4248-459a-a1c0-201c752d258c;364388731601;Toys;2;5.99;0.0;Perú;Bank Transfer
2024-11-23;a7708b67-c1d8-45b7-9169-66aef0c34a45;102738353030;Food;4;1.99;0.2;México;Bank Transfer
2024-03-07;10b879f5-e4c0-4255-ad49-d82400f2cd04;251075928004;Electronics;1;1199.99;0.2;Chile;Debit Card
2024-05-13;761e7657-310b-4ff4-a011-618dce6fb3dd;982557174416;Food;8;12.99;0.0;México;PayPal
2024-08-11;e883144c-2223-4835-ad66-9ce73977cf36;618777088279;Clothing;2;199.99;0.0;España;Cash
2024-09-24;b49f9a28-7aea-4f94-85e7-4414e1e80a90;834991012564;Books;6;14.99;0.0;España;Bitcoin
2024-05-05;2a74dac7-0afa-4f5b-858e-eae721fe2f1b;890611308827;Books;4;14.99;0.0;Perú;Bitcoin
2024-01-11;2bc8658b-3ccd-4b55-8ef5-8664b47fca36;141142588255;Food;10;1.99;0.05;Perú;Bank Transfer
2024-04-22;71868e37-b7c2-4707-8c49-3ec9c6ebf835;222030691483;Books;2;14.99;0.15;Chile;Bitcoin
2024-04-22;0e1c1f2e-61ac-4afd-bf6e-943405cf3f9a;388842781289;Food;9;24.99;0.05;Chile;Credit Card
2024-09-02;a60cbc89-8b57-499b-904b-c45a19c55c05;999096635705;Books;6;29.99;0.05;Chile;Cash
2024-03-15;335c582f-9431-4c0a-90bf-c524940f0d55;115997450522;Food;10;12.99;0.15;España;Credit Card
2024-10-20;fb2c284c-6f72-4943-8c61-c645d17c3196;150398525809;Home;10;159.99;0.05;Perú;Cash
2024-06-04;98e89545-c5af-40f5-a819-7ca51de9ae4c;464511740006;Books;8;24.99;0.0;Chile;Cash
2024-02-12;3c834ec3-1aba-4922-a360-d6cf1e9a145a;113570132355;Toys;1;29.99;0.0;México;PayPal
2024-08-13;ac4b22f8-9f4a-484a-a842-0c93c9bc2c1b;252730139653;Home;10;159.99;0.15;España;Debit Card
2024-01-16;b2cff7f0-7d5e-48f8-a146-a806848733b3;444303833540;Books;4;19.99;0.0;Chile;PayPal
2024-02-11;47f48e6e-e713-4940-a1f8-9871b79789ec;229331502469;Electronics;2;1199.99;0.2;Argentina;Bank Transfer
2024-09-20;6d1ab1c3-5df2-4de3-8bf0-e8d2d02ade28;910438886397;Books;8;14.99;0.05;Perú;PayPal
2024-10-16;ee01e620-8524-4183-92ed-d449cfef4c24;742741507841;Clothing;10;199.99;0.05;Chile;Bank Transfer
2024-01-19;8e0c9d96-b8ce-46ea-befa-1da003b8f8a6;561901901501;Books;4;19.99;0.0;Perú;Bank Transfer
2024-07-08;c99358f2-7864-410c-8197-6898d86ecfe9;965476637939;Clothing;8;129.99;0.0;Perú;Bitcoin
2024-06-23;3dc67a00-4a83-4897-b87a-21e067e0e19d;138302076547;Toys;7;49.99;0.1;Colombia;PayPal
2024-08-02;ccefb5f5-6e49-45d7-bdc2-edc2a94594f4;915261859757;Toys;4;499.99;0.0;Chile;Cash
2024-08-09;f0585391-e942-4466-9ad0-3bc7a8e33856;266467074610;Electronics;3;999.99;0.0;Perú;Bitcoin
2024-06-23;81ace2bc-2156-45e4-b160-915548fe46be;363329587533;Toys;3;29.99;0.05;España;Debit Card
2024-07-29;b6d5a6fc-1f7c-402c-ac6e-1d136161848c;661901536239;Clothing;2;129.99;0.0;Chile;Cash
2024-12-08;33cb368c-4344-4dce-b20c-385e4a6a994b;209041457052;Electronics;7;999.99;0.0;México;Cash
2024-07-05;eda9f6d2-76fd-4917-aea1-0226a44c4cff;138609462930;Electronics;4;1199.99;0.05;Perú;PayPal
2024-04-01;2870c6bf-7251-4e2c-b003-77cab871ba81;935453445635;Clothing;3;79.99;0.05;México;Cash
2024-05-01;5bba7312-9834-46bb-bd70-265ca7a89063;290100478358;Clothing;2;79.99;0.0;México;Bitcoin
2024-03-22;0d253d53-197a-4574-be9f-de88a0066833;804664868781;Toys;8;5.99;0.0;España;Credit Card
2024-11-18;38c4ee08-1987-4211-8639-4eb12ed6592b;190248169379;Clothing;3;39.99;0.0;México;Bitcoin
2024-03-13;81819fdd-0075-427b-a117-7b5a5da6d512;555602758241;Toys;9;5.99;0.0;Perú;Bank Transfer
2024-10-22;7963a38f-36eb-4793-acb0-a515cdad006b;999660886180;Home;2;159.99;0.1;Chile;PayPal
2024-03-13;52f2cb67-2189-4340-9610-6eb4bcb959aa;369867300173;Books;4;29.99;0.05;Perú;Credit Card
2024-08-17;5eab250b-0031-43be-a5a1-a6ab2c14032a;929359494767;Electronics;5;1199.99;0.15;España;PayPal
2024-02-01;9d36570e-e7de-4381-9126-ad4f6114c98b;421267252769;Food;10;24.99;0.0;Colombia;Bitcoin
2024-12-26;83aa072d-8723-4a03-aae4-5436411d11ec;589905269270;Home;3;499.99;0.2;España;Cash
2024-07-17;c81c8454-b981-43a1-b719-c3285ff6b5f7;709902434367;Home;5;159.99;0.05;Chile;Credit Card
2024-01-23;8aba868e-0615-4851-a06a-c5bd49f2494a;185230713316;Toys;9;29.99;0.15;Perú;Cash
2024-01-25;0f56509d-111d-435a-80b6-4f0171d12819;743015172173;Toys;6;5.99;0.05;Chile;Cash
2024-03-25;250701f0-70d3-4f24-b8c9-d5840fe08974;649732566687;Home;8;699.99;0.2;Perú;Bank Transfer
2024-06-05;5fce821e-f59d-4717-be3e-fcde4b68165b;901698084494;Toys;4;5.99;0.0;Argentina;Debit Card
2024-12-02;aa7842b1-6b48-4131-b642-7c21ce309508;410701623658;Books;3;19.99;0.0;Chile;Credit Card
2024-12-12;064e8090-b8d5-4a62-9d3c-5e4c18950c2c;716001041296;Food;7;1.99;0.05;Colombia;Cash
2024-06-25;8430bd63-de86-4cb3-bf7b-c7200554be72;264356645709;Toys;9;499.99;0.0;México;Bitcoin
2024-11-09;ed3ceb35-90aa-4b7a-b13a-397e1eea35c5;413096767231;Books;5;19.99;0.2;Argentina;Cash
2024-07-21;a3b0bbae-3760-489c-8a75-efbd911aeb0a;676241257581;Clothing;6;39.99;0.0;Colombia;Cash
2024-08-30;feb4fac1-f463-47e7-ba35-51204d95cbc0;485875386784;Home;3;89.99;0.15;España;Bank Transfer
2024-03-01;4ec6d3b7-df59-434f-9316-4dbce71b7f89;641068988577;Clothing;2;129.99;0.0;Colombia;Bank Transfer
2024-08-28;e13002bf-9b3c-4ed0-9736-5049853082d5;395420951453;Home;6;699.99;0.0;México;PayPal
2024-03-10;f7dfde57-9b69-40c0-9dd5-8014759f0d66;188697771145;Toys;6;499.99;0.0;Chile;Cash
2024-12-17;f37beee5-91a7-44c2-97e0-b82554420baa;980268619321;Toys;3;5.99;0.0;España;Credit Card
2024-12-11;3307ba2f-d6b0-46f6-8001-cce8e3730f5f;105228779514;Clothing;5;39.99;0.05;Chile;Bank Transfer
2024-05-13;3958873d-2831-438a-b098-2b26a177c275;773658474403;Electronics;8;1199.99;0.15;Argentina;Cash
2024-04-19;09c17739-2547-432d-8f2d-7a19fa806cb2;325934137348;Food;7;9.99;0.15;España;Debit Card
2024-05-15;e525c460-0068-4a23-9107-30c5578387a5;122475515159;Food;10;1.99;0.15;México;Bitcoin
2024-06-29;9483da87-6e3d-4721-9a87-936181051675;180172792780;Electronics;2;2399.99;0.05;Argentina;Bitcoin
2024-12-20;1dcbaf6a-c831-4dea-a549-5cefcdae71ca;342829111405;Electronics;3;799.99;0.05;Argentina;Cash
2024-06-16;b8b92db3-d8f6-41b4-8f60-99899ce9b5c1;355763707958;Clothing;3;39.99;0.0;México;Credit Card
2024-05-31;58feec28-2c9a-4dc7-a11c-b25546173a4b;588174179955;Clothing;7;199.99;0.05;Colombia;Bank Transfer
2024-01-29;bdb3a0aa-43bc-4ff5-8ff9-854680cf3f44;393467804072;Electronics;2;2399.99;0.0;México;Credit Card
2024-01-07;cbd8f104-f454-43e1-ac39-f063ddc2827a;647285317544;Electronics;1;1199.99;0.2;Colombia;Cash
2024-11-26;ea6b7a67-4d39-4ab0-978c-cf66e301000b;967464311897;Food;10;1.99;0.0;Chile;Credit Card
2024-04-04;d94ea5e2-3bda-4b27-86e0-1dcf06d3344d;858872059435;Clothing;4;39.99;0.05;España;PayPal
2024-01-31;9b310d39-3f43-4819-87db-54db0832ec35;203540047740;Books;6;14.99;0.0;México;Bitcoin
2024-11-07;6ccb320c-9c3a-49eb-82dd-2e580a9656b8;423946161190;Clothing;1;129.99;0.0;Chile;Bitcoin
2024-11-20;9d0c7187-5413-4627-afec-a41f025efe98;114171233541;Home;4;699.99;0.2;México;Bank Transfer
2024-12-10;93bd6ecd-e6cf-45ab-b60f-9def25325185;128316825945;Home;2;159.99;0.1;España;Bank Transfer
2024-06-24;22d93371-5903-4ff6-a783-42c7dc21b958;108027381935;Clothing;5;39.99;0.2;Chile;Credit Card
2024-12-17;30401f3f-d96a-471c-8c82-9a1dc7d5cead;745974273884;Toys;3;5.99;0.0;Perú;Debit Card
2024-03-07;b040a7f2-550f-4b95-b0bc-940d3a8c1d58;649909582332;Electronics;1;999.99;0.0;Perú;Bitcoin
2024-02-09;3b551bb8-a536-4a38-a995-49aad0f8f886;934952147356;Toys;10;29.99;0.0;Chile;Bitcoin
2024-09-16;53a66125-ae8b-4c8c-b131-c66d3023f438;604397036311;Electronics;4;1199.99;0.05;España;Cash
2024-03-08;56b38932-6b78-4ae5-997f-b7c3461c3920;871105162105;Electronics;2;1199.99;0.0;Perú;PayPal
2024-10-28;33ec2e40-761d-466d-8025-b509aa4de619;251531157090;Toys;8;5.99;0.0;Perú;PayPal
2024-12-23;a1474a3b-9093-48a7-8a24-c7c50e739d94;831718069598;Electronics;3;1199.99;0.0;México;Bank Transfer
2024-08-19;262684c7-2b4b-4bbf-b966-1ead32fb0c78;324330753379;Clothing;1;39.99;0.05;Argentina;PayPal
2024-10-13;7c9eaffa-a359-40c4-8ed4-ddfa6dc033d8;695410233668;Home;4;159.99;0.05;México;Bank Transfer
2024-08-18;82973af6-f398-4ba9-a40e-c2d109594941;216364937651;Home;2;89.99;0.1;España;Cash
2024-12-29;0821a158-459e-417c-895f-a7b0bdb1df2c;301562421079;Electronics;2;799.99;0.1;España;Cash
2024-09-27;675460bd-e378-47d1-8163-4f2efb703230;385202101301;Books;1;14.99;0.1;Chile;Cash
2024-02-24;94c1f8fa-b545-4d38-a57e-d8cabf02f86a;567930660583;Clothing;8;79.99;0.0;España;PayPal
2024-07-04;66b9a16e-9ad7-4dcf-8deb-9c8753aa356b;890482799656;Books;7;29.99;0.0;Chile;Debit Card
2024-02-05;555f0d62-6d26-4d01-b96b-eed4951a805b;700819132452;Electronics;7;999.99;0.1;Perú;Credit Card
2024-06-25;2b2467dc-45d8-4844-a410-3a51c9d634f5;469566435208;Toys;9;29.99;0.0;México;Bank Transfer
2024-03-09;43177180-3712-4411-a5b7-6f9a788af472;901138920240;Home;3;699.99;0.15;Perú;Bank Transfer
2024-10-25;a12a11f7-cd0b-4e77-bb1e-b2833c5095f1;201955464560;Books;9;24.99;0.05;México;Bitcoin
2024-07-09;588de8da-e296-49e4-b9d3-a7f732f51ced;843004188572;Toys;3;499.99;0.0;Colombia;PayPal
2024-07-11;7e7cb099-6e74-4d3b-8cbf-45f973116be9;252766420349;Home;9;499.99;0.0;Perú;Bank Transfer
2024-12-09;cbd389cf-1296-46ba-b22d-080ef85dc24d;986358160137;Books;8;29.99;0.05;España;Debit Card
2024-03-22;3e4f3a47-0b87-4c32-bf91-a3b00cf27a2b;193846119336;Electronics;2;999.99;0.05;España;Debit Card
2024-08-12;c619048f-3a1b-4f15-864d-61cf447b9bfd;603420247855;Home;4;89.99;0.0;España;PayPal
2024-10-27;3a9f6709-127c-4cf4-be0f-8e49c80bbcfa;226001766743;Toys;9;5.99;0.0;Argentina;PayPal
2024-07-03;85e13dfd-bac1-4889-92be-5c19f566f9d1;761364766666;Clothing;5;129.99;0.0;Perú;Debit Card
2024-02-11;72de0804-5d8b-4b5a-ba0d-9576248e573f;741916395444;Toys;5;5.99;0.15;Chile;Bitcoin
2024-02-16;6a5b8283-8d3c-4652-adbc-8535205366ba;589413564828;Home;10;699.99;0.05;Argentina;Bitcoin
2024-03-02;96eca2f9-1f3e-4888-8771-87a25e131705;124206987412;Clothing;4;129.99;0.0;Chile;Credit Card
2024-02-12;1e0ec221-234d-4653-bcb9-1783736cb788;164501012492;Clothing;10;39.99;0.0;Argentina;Credit Card
2024-08-26;83567d99-c47e-4b83-bcf3-b43cff5215ba;779185338298;Books;9;14.99;0.15;Argentina;Bitcoin
2024-03-15;9e8c2102-f497-45b1-9ea8-5dc7bf2bd1fd;356926126434;Home;5;89.99;0.05;Perú;Credit Card
2024-01-23;ddc8e388-68d0-43fc-b530-ba836b37bb3a;367250136402;Clothing;1;129.99;0.0;México;Credit Card
2024-12-19;33e4ae8b-529a-423f-bef2-54bc8b43a3f5;515544455739;Electronics;3;2399.99;0.1;Argentina;PayPal
2024-06-14;d0755094-577e-4bb7-b381-3d5547f83bef;120033456809;Toys;7;499.99;0.1;España;Debit Card
2024-06-26;986b70c5-564f-4217-b9d1-41cd046869c3;539284211042;Electronics;8;1199.99;0.15;Argentina;Bitcoin
2024-09-08;53e6f4cc-0423-48fc-adf2-b925a08d920a;591564817233;Toys;1;49.99;0.0;México;PayPal
2024-06-12;8e95dcbe-8f0c-4ff1-b0c8-6b44a9992dd2;310732297263;Clothing;5;129.99;0.0;México;Bank Transfer
2024-05-18;0a18b536-4629-4c6e-82e2-e3f97e810186;345738843029;Clothing;8;199.99;0.0;México;Bitcoin
2024-03-12;e72e4d83-5b3f-433c-8a37-7e09a11aad31;895916010573;Home;2;499.99;0.0;Colombia;Cash
2024-05-20;d3c2925f-c8c2-447a-9417-925b585bdfbf;446103487348;Toys;10;49.99;0.0;España;Cash
2024-05-09;3bd0e16a-a95b-4e95-8fbb-688ce59df550;357629612800;Clothing;9;199.99;0.0;Colombia;Credit Card
2024-11-21;16741c12-3fc1-4da3-bfc1-e5e230dbc71f;240670373197;Toys;7;49.99;0.05;Perú;Bank Transfer
2024-01-27;104b834d-6d6b-4378-998c-21ee612b0d26;499608566934;Toys;3;5.99;0.0;Argentina;PayPal
2024-01-22;f1bdb5a9-0022-47dd-a775-74b3c7fa3f5f;263504189530;Electronics;10;1199.99;0.1;Chile;Cash
2024-08-21;28479544-c66f-4846-8d81-18753d6c07bc;742272720629;Home;8;89.99;0.05;México;PayPal
2024-02-15;147b9d85-e589-4c03-bede-1b12b01aa2af;672708133545;Food;1;24.99;0.0;Colombia;Cash
2024-04-04;e16d37e5-9c34-43a6-8e0a-4880a87da4a8;513427059523;Clothing;10;129.99;0.1;México;Bitcoin
2024-10-06;c45b6ed8-d1af-4ae2-ab12-f305d43db43a;490039727611;Home;5;89.99;0.0;España;PayPal
2024-01-10;669e7859-5d64-4aaf-8540-3be93aff454c;855987113009;Food;6;12.99;0.0;Chile;Credit Card
2024-10-20;9a9ca697-63a0-440b-af8c-5883c7b2bf86;724518388973;Toys;6;5.99;0.1;Colombia;Debit Card
2024-09-22;98f93ed0-9464-4bba-8bf2-4417a9f18c7b;121286048613;Food;4;1.99;0.0;España;Cash
2024-10-17;fd6b6d3d-f269-46d6-bc2d-e4121504449e;606441325973;Clothing;7;129.99;0.15;Colombia;Credit Card
2024-03-11;3a2f7cd1-6a82-4247-b98e-cafdd14678d3;183641669818;Home;6;699.99;0.0;Chile;Credit Card
2024-04-23;4f63949d-96a5-4889-bc01-357f9c590315;207685679446;Electronics;1;1199.99;0.0;Chile;PayPal
2024-02-08;eb374ffb-bf27-48cd-9d98-5945e8c8c294;551265952588;Food;2;12.99;0.1;España;Debit Card
2024-01-31;42630c4e-e64e-45ca-9556-8ce3a755fca9;505870142588;Food;3;9.99;0.15;España;PayPal
2024-12-28;086386d0-2cd3-41e1-a705-34897b1862c9;222314692687;Clothing;3;79.99;0.2;Colombia;Credit Card
2024-07-12;38093821-6964-4890-b270-f752d785e4b0;568460659639;Clothing;5;129.99;0.2;Colombia;Cash
2024-05-04;ff894ef1-f0f0-4b54-9960-98b9a843383e;435962150048;Home;6;499.99;0.05;España;Cash
2024-05-06;879a3968-a4d4-4bbc-b18d-d4d34d449c75;778448265222;Books;1;19.99;0.0;España;PayPal
2024-04-26;d4704bca-9628-4828-8b3d-4a988e4542d9;861962208000;Food;10;1.99;0.0;México;Credit Card
2024-10-31;69c2d6ec-b555-4166-bd88-e28dae56385b;634272874271;Food;8;24.99;0.05;Chile;PayPal
2024-12-16;9f980e13-61a0-427e-9003-4b84b33fa64b;918371609968;Electronics;3;799.99;0.0;Perú;Debit Card
2024-05-18;8fd3fce1-b3e1-41a1-917e-9114d3a8f8e2;227067626607;Clothing;10;79.99;0.05;Argentina;Cash
2024-10-20;e37479c9-d5f9-4cdc-a8c0-2496b1ff1f96;634795466091;Home;3;499.99;0.15;México;PayPal
2024-07-24;cf525c63-4bfd-46b9-bb0d-93263f42b5db;315294102243;Clothing;10;79.99;0.2;Perú;PayPal
2024-09-06;25ec91a3-4c48-4a00-8e3b-b0015466c26b;860816354008;Toys;4;49.99;0.0;España;Debit Card
2024-07-13;af556a6a-e753-4449-bf6c-0b194423dbe5;609093387397;Home;5;499.99;0.1;España;Bank Transfer
2024-07-10;829e7b9c-0e76-4042-a97c-6ad9c457afaf;504741144702;Toys;6;29.99;0.0;Argentina;Cash
2024-05-11;83d17a17-3fd8-4ada-960c-cc657c2bc925;468393344638;Toys;9;49.99;0.1;México;Debit Card
2024-04-28;4718ff97-561b-4615-a65c-557592576b68;434920740517;Clothing;9;39.99;0.0;Perú;PayPal
2024-02-20;bed52406-b343-4b45-8c4f-784434449792;515814369462;Clothing;5;39.99;0.05;Argentina;PayPal
2024-10-12;5bb38d2e-eb43-498c-b088-0599b90317ae;283889426067;Food;10;1.99;0.05;Chile;Cash
2024-06-02;593fce68-0707-4d17-9f3d-004e59682762;620292739989;Electronics;3;1199.99;0.05;España;PayPal
2024-09-23;6e10fe5a-a9e7-481f-b12d-7443742fd5b5;122919076083;Home;10;699.99;0.0;Colombia;Credit Card
2024-01-04;4db376da-3119-4bd3-af63-f12443fa047d;641552257236;Toys;6;5.99;0.05;Colombia;Debit Card
2024-04-17;b4b982b0-b258-44de-bbf0-70c71506c404;878039824952;Food;1;1.99;0.05;México;Debit Card
2024-02-25;6eee2a4a-9f15-4a27-a932-ee1da6b68d2d;609548339826;Electronics;8;1199.99;0.0;Argentina;Debit Card
2024-02-27;509e08d0-be30-49c7-a007-e6b32b8ca55b;393818800202;Clothing;10;129.99;0.0;Colombia;Bitcoin
2024-08-26;d8164beb-33f5-4b84-8758-0b62d71e4203;877026445811;Home;1;499.99;0.2;México;Credit Card
2024-06-28;8832941c-8ae1-420b-a850-9def242be62e;598982726356;Electronics;1;1199.99;0.0;Argentina;Bank Transfer
2024-10-03;fcdb683f-2050-4953-b126-eb2c7241cfa2;563460578888;Toys;5;5.99;0.05;Argentina;Credit Card
2024-12-30;afa3b8a1-ed88-4a72-b4ee-e8bc3ce6f2a7;926441507831;Electronics;10;2399.99;0.1;Perú;Credit Card
2024-07-30;59f6a502-ffb2-4969-849a-1bdf4965c049;718832955013;Home;6;89.99;0.0;México;Debit Card
2024-03-18;4cd36d20-997c-4697-8860-96db30f04c6a;299504058776;Clothing;2;39.99;0.05;Colombia;PayPal
2024-12-14;f8716d5b-59d5-49d5-91ec-24578d9b5457;718997226500;Home;2;159.99;0.0;Colombia;Bank Transfer
2024-04-21;595d369c-9cee-4a77-9fd0-121a30ec0429;301943368398;Electronics;4;2399.99;0.0;Perú;Bitcoin
2024-01-27;c00f95d4-a7dd-4177-bcf0-7dcea414810c;876143868207;Toys;2;29.99;0.1;México;Cash
2024-10-04;d74de0b0-3a72-4a99-bf99-f7b7218de462;831053982706;Electronics;10;2399.99;0.05;México;PayPal
2024-07-22;ed050a0a-1607-44d7-8651-5385b8f8b6ea;372097089421;Electronics;6;799.99;0.0;España;Credit Card
2024-01-13;b2d9783b-d31b-4ed3-9f6b-0e12f14e8d98;455480573372;Food;2;12.99;0.05;México;Credit Card
2024-03-21;fe417560-e489-4248-a805-3abf43831e61;797775319811;Electronics;5;799.99;0.0;Chile;Bank Transfer
2024-08-18;a526cefa-f675-4222-ba4b-d0652d0b772b;390837474661;Books;10;29.99;0.05;Argentina;Cash
2024-03-28;e16ec419-0b18-433c-b121-b06a1be84f15;228636279532;Clothing;8;129.99;0.15;Perú;Bitcoin
2024-06-20;0a8f5371-5280-493e-b28e-d206570cdc31;885017805430;Clothing;3;39.99;0.1;Chile;PayPal
2024-08-12;d77b3359-dd1a-4564-8cb8-4ea98b92c0bc;596769321818;Toys;4;5.99;0.0;Chile;Bank Transfer
2024-03-29;9f0f7352-ac24-45a9-b15b-f2dbee4e7ebd;788905689349;Books;6;29.99;0.0;Chile;Credit Card
2024-09-27;b6392404-402b-4115-97f0-9e855bfdbd31;373652238442;Home;2;159.99;0.0;Chile;Debit Card
2024-04-16;12836d40-3f20-42a3-ab73-0296f2396955;441546050839;Clothing;4;39.99;0.1;Chile;Cash
2024-12-09;d1193e40-db91-440a-b0b3-574dd98d2181;597241569065;Electronics;5;799.99;0.0;Chile;Credit Card
2024-03-27;bbcc40f2-685c-4797-ae91-1cdafb22fa05;830853295060;Toys;8;29.99;0.0;Colombia;Bank Transfer
2024-07-23;adfc55d4-94f1-45c1-a27f-5ec1867eac0d;709804654498;Electronics;5;1199.99;0.0;Chile;Bitcoin
2024-10-22;10c51397-3c58-488b-935b-c92cc4c836d7;185001268825;Toys;7;499.99;0.0;Chile;PayPal
2024-08-07;7ec6d4b1-91f9-4f65-bed3-f7423c7709ea;448767640615;Food;3;9.99;0.05;Chile;PayPal
2024-04-07;13e35af1-8fb9-4bd1-9538-e95d903ee736;247732614772;Electronics;9;2399.99;0.0;Chile;Credit Card
2024-02-15;9f2a2a72-08b2-4351-869e-03913c936224;863148312080;Toys;4;5.99;0.0;Argentina;Credit Card
2024-02-24;8565bbb6-590b-4540-9350-d7d9d2b3e3f2;976606720756;Food;10;12.99;0.0;Perú;Cash
2024-04-22;7c5ab511-1368-47eb-af83-b4e287206b98;540017445553;Food;6;12.99;0.05;Colombia;Cash
2024-11-06;06d28031-9424-491a-a19b-b55f17a10d65;686490596109;Home;4;499.99;0.0;Argentina;Debit Card
2024-05-15;45cc1fc6-bb65-4faf-8dbe-44df9888b6bd;312465977826;Food;4;1.99;0.0;Chile;Bitcoin
2024-10-24;67648dbc-7182-4a9e-9a1d-d8774e0cc184;836004882318;Home;9;89.99;0.0;Perú;Cash
2024-09-25;5ed883c2-9904-4b71-a9c9-613987c7c3ea;780013580631;Food;4;9.99;0.05;México;Bitcoin
2024-03-07;926d0eb5-bde8-4488-947c-060bdaf0be67;367381490836;Home;5;499.99;0.1;Colombia;Bank Transfer
2024-01-13;bca6b175-5e83-4886-9a45-a9348e8dc3cd;367987421727;Home;7;159.99;0.0;España;Bitcoin
2024-12-19;dfe4262d-b629-4f60-9d5a-72739a4307b0;332151087230;Electronics;10;1199.99;0.1;Argentina;PayPal
2024-02-12;596d572e-c5b0-4bb1-aa77-16ebaa44b97d;820951520655;Food;5;12.99;0.05;Perú;Credit Card
2024-10-01;cf08a941-edd5-477b-b718-27d0ece47424;708608151008;Toys;10;5.99;0.15;Argentina;Cash
2024-01-15;5640902c-34f8-4711-affd-5a5a93ba583b;926748788883;Toys;6;499.99;0.05;Argentina;Debit Card
2024-08-09;85b0300f-dd69-4286-8dfd-64b67fc43fb7;969296442584;Books;8;14.99;0.0;Argentina;PayPal
2024-04-21;96048b25-f4da-451a-af55-2f4d559659b8;267319110154;Electronics;8;799.99;0.0;Chile;PayPal
2024-01-24;e48fd907-e061-4db4-9973-7e145f4d6aaf;941033493580;Home;1;159.99;0.0;Chile;PayPal
2024-02-23;f22faf7a-fa4e-4ca5-9d8f-94e60cec6974;663187037786;Food;7;9.99;0.05;México;Credit Card
2024-08-12;f4af20ce-7df7-4e58-a6e8-b4f3353c15ef;487193375004;Books;2;29.99;0.0;Colombia;PayPal
2024-09-14;f471f26c-b103-4de1-9bef-323c41cb760d;582757185865;Food;1;1.99;0.0;Chile;Bitcoin
2024-07-29;a8cda4a5-ea1c-4c48-a8be-b78b14b356f6;837822851991;Clothing;10;199.99;0.0;Colombia;Bitcoin
2024-12-08;fe58136e-0111-4c8f-8473-f7241f1d4d48;676817199777;Food;10;12.99;0.15;Chile;PayPal
2024-11-08;f3b226ca-d9b1-4b7b-a511-18e256af6e00;893350873340;Books;5;24.99;0.0;México;Debit Card
2024-04-08;e89f732d-37db-4450-bd62-89efe81d6e27;130064857007;Food;7;1.99;0.1;México;Bank Transfer
2024-03-31;37322106-cd17-477d-84cd-bb012f0f729d;652738790947;Books;10;29.99;0.2;México;Bank Transfer
2024-11-24;7a8e11f5-700a-4334-9196-89bab6ee4959;264040754958;Electronics;10;799.99;0.0;Perú;Bitcoin
2024-11-18;7b75b650-00ac-4a16-8e53-56d862d62784;790934212917;Clothing;4;79.99;0.1;Argentina;Debit Card
2024-10-16;9877dfab-e810-4de8-bf20-909c06692ec3;880584655299;Clothing;8;39.99;0.2;España;Bank Transfer
2024-05-17;6e226c48-f04b-49e2-bf4c-54a18f6d192b;676544415244;Electronics;8;1199.99;0.15;Perú;Credit Card
2024-12-06;a7393004-89b4-411c-8b48-12052422f389;690562850699;Home;7;159.99;0.0;Colombia;Bank Transfer
2024-11-18;34f7ebdd-befa-4942-86cb-a71af7e80961;501792935187;Electronics;8;799.99;0.1;Colombia;PayPal
2024-12-04;8bb9b3e0-4478-488a-8c56-2290a2eeca79;414150434583;Books;1;14.99;0.0;Colombia;Cash
2024-09-26;96ff00f9-a348-4cd1-bdab-885aab056893;296775275309;Books;7;24.99;0.05;Argentina;Cash
2024-01-07;14992982-36b6-44fd-bf71-f71152d266f5;708433115875;Electronics;5;1199.99;0.0;México;Bitcoin
2024-11-22;e772b32f-7f2b-4b25-8909-ea2a20e96c47;219670707220;Food;3;1.99;0.0;México;Bitcoin
2024-06-11;6b6b8aa4-12ad-46e0-ac20-8d68fb7adca7;420583082789;Electronics;1;1199.99;0.1;Argentina;PayPal
2024-11-04;9f49c139-3cf8-4817-99cb-b0a15b4a7635;390031395567;Books;10;19.99;0.0;Chile;Bitcoin
2024-12-24;329cc6f9-f269-4850-9ec3-191d38c02bc3;788663976266;Books;1;29.99;0.1;Argentina;Credit Card
